Interval,Interval (UTC),ams-a-control-out-control/AvgValue.value (raw data),ams-a-control-in-stateOfCharge/AvgValue.avg,ams-a-control-in-stateOfCharge/AvgValue.min,ams-a-control-in-stateOfCharge/AvgValue.max,ams-a-bat-ew/AvgValue.avg,ams-a-bat-ew/AvgValue.min,ams-a-bat-ew/AvgValue.max,numberOfConnectedVehicles/numConnVehicles.numConnVehicles,ams-a-chrg-0-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-0-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-0-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-0-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-0-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-0-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-1-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-1-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-1-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-1-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-1-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-1-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-2-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-2-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-2-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-2-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-2-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-2-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-3-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-3-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-3-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-3-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-3-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-3-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-4-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-4-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-4-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-4-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-4-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-4-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-5-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-5-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-5-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-5-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-5-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-5-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-6-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-6-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-6-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-6-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-6-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-6-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-7-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-7-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-7-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-7-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-7-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-7-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-0-0-VehicleConnected/AvgValue.avg,ams-a-chrg-0-0-VehicleConnected/AvgValue.min,ams-a-chrg-0-0-VehicleConnected/AvgValue.max,ams-a-chrg-0-1-VehicleConnected/AvgValue.avg,ams-a-chrg-0-1-VehicleConnected/AvgValue.min,ams-a-chrg-0-1-VehicleConnected/AvgValue.max,ams-a-chrg-1-0-VehicleConnected/AvgValue.avg,ams-a-chrg-1-0-VehicleConnected/AvgValue.min,ams-a-chrg-1-0-VehicleConnected/AvgValue.max,ams-a-chrg-1-1-VehicleConnected/AvgValue.avg,ams-a-chrg-1-1-VehicleConnected/AvgValue.min,ams-a-chrg-1-1-VehicleConnected/AvgValue.max,ams-a-chrg-2-0-VehicleConnected/AvgValue.avg,ams-a-chrg-2-0-VehicleConnected/AvgValue.min,ams-a-chrg-2-0-VehicleConnected/AvgValue.max,ams-a-chrg-2-1-VehicleConnected/AvgValue.avg,ams-a-chrg-2-1-VehicleConnected/AvgValue.min,ams-a-chrg-2-1-VehicleConnected/AvgValue.max,ams-a-chrg-3-0-VehicleConnected/AvgValue.avg,ams-a-chrg-3-0-VehicleConnected/AvgValue.min,ams-a-chrg-3-0-VehicleConnected/AvgValue.max,ams-a-chrg-3-1-VehicleConnected/AvgValue.avg,ams-a-chrg-3-1-VehicleConnected/AvgValue.min,ams-a-chrg-3-1-VehicleConnected/AvgValue.max,ams-a-chrg-4-0-VehicleConnected/AvgValue.avg,ams-a-chrg-4-0-VehicleConnected/AvgValue.min,ams-a-chrg-4-0-VehicleConnected/AvgValue.max,ams-a-chrg-4-1-VehicleConnected/AvgValue.avg,ams-a-chrg-4-1-VehicleConnected/AvgValue.min,ams-a-chrg-4-1-VehicleConnected/AvgValue.max,ams-a-chrg-5-0-VehicleConnected/AvgValue.avg,ams-a-chrg-5-0-VehicleConnected/AvgValue.min,ams-a-chrg-5-0-VehicleConnected/AvgValue.max,ams-a-chrg-5-1-VehicleConnected/AvgValue.avg,ams-a-chrg-5-1-VehicleConnected/AvgValue.min,ams-a-chrg-5-1-VehicleConnected/AvgValue.max,ams-a-chrg-6-0-VehicleConnected/AvgValue.avg,ams-a-chrg-6-0-VehicleConnected/AvgValue.min,ams-a-chrg-6-0-VehicleConnected/AvgValue.max,ams-a-chrg-6-1-VehicleConnected/AvgValue.avg,ams-a-chrg-6-1-VehicleConnected/AvgValue.min,ams-a-chrg-6-1-VehicleConnected/AvgValue.max,ams-a-chrg-7-0-VehicleConnected/AvgValue.avg,ams-a-chrg-7-0-VehicleConnected/AvgValue.min,ams-a-chrg-7-0-VehicleConnected/AvgValue.max,ams-a-chrg-7-1-VehicleConnected/AvgValue.avg,ams-a-chrg-7-1-VehicleConnected/AvgValue.min,ams-a-chrg-7-1-VehicleConnected/AvgValue.max
2021-11-08 12:10 AM,2021-11-07 11:10 PM,,0.947928571428572,0.9478,0.948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 12:20 AM,2021-11-07 11:20 PM,,0.947628571428572,0.9475,0.9477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 12:30 AM,2021-11-07 11:30 PM,,0.9474,0.9474,0.9474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 12:40 AM,2021-11-07 11:40 PM,,0.9473,0.9473,0.9473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 12:50 AM,2021-11-07 11:50 PM,,0.9472,0.9472,0.9472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 01:00 AM,2021-11-08 12:00 AM,,0.9471,0.9471,0.9471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 01:10 AM,2021-11-08 12:10 AM,,0.947,0.947,0.947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 01:20 AM,2021-11-08 12:20 AM,,0.9469,0.9469,0.9469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 01:30 AM,2021-11-08 12:30 AM,,0.947814285714286,0.947,0.9485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 01:40 AM,2021-11-08 12:40 AM,,0.948433333333333,0.9484,0.9485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 01:50 AM,2021-11-08 12:50 AM,,0.9483,0.9483,0.9483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 02:00 AM,2021-11-08 01:00 AM,,0.94825,0.9482,0.9483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 02:10 AM,2021-11-08 01:10 AM,,0.9482,0.9482,0.9482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 02:20 AM,2021-11-08 01:20 AM,,0.9481,0.9481,0.9481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 02:30 AM,2021-11-08 01:30 AM,,0.948,0.948,0.948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 02:40 AM,2021-11-08 01:40 AM,,0.9479,0.9479,0.9479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 02:50 AM,2021-11-08 01:50 AM,,0.9478,0.9478,0.9478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 03:00 AM,2021-11-08 02:00 AM,,0.9477,0.9477,0.9477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 03:10 AM,2021-11-08 02:10 AM,,0.9476,0.9476,0.9476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 03:20 AM,2021-11-08 02:20 AM,,0.9475,0.9475,0.9475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 03:30 AM,2021-11-08 02:30 AM,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 03:40 AM,2021-11-08 02:40 AM,,0.947433333333333,0.9474,0.9475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 03:50 AM,2021-11-08 02:50 AM,,0.9473,0.9472,0.9474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 04:00 AM,2021-11-08 03:00 AM,,0.9471,0.9471,0.9471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 04:10 AM,2021-11-08 03:10 AM,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 04:20 AM,2021-11-08 03:20 AM,,0.947033333333333,0.947,0.9471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 04:30 AM,2021-11-08 03:30 AM,,0.9469,0.9469,0.9469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 04:40 AM,2021-11-08 03:40 AM,,0.9468,0.9468,0.9468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 04:50 AM,2021-11-08 03:50 AM,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 05:00 AM,2021-11-08 04:00 AM,,0.9467,0.9467,0.9467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 05:10 AM,2021-11-08 04:10 AM,,0.9466,0.9466,0.9466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 05:20 AM,2021-11-08 04:20 AM,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 05:30 AM,2021-11-08 04:30 AM,,0.9465,0.9465,0.9465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 05:40 AM,2021-11-08 04:40 AM,,0.9464,0.9464,0.9464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 05:50 AM,2021-11-08 04:50 AM,,0.9463,0.9463,0.9463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 06:00 AM,2021-11-08 05:00 AM,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 06:10 AM,2021-11-08 05:10 AM,,0.9462,0.9462,0.9462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 06:20 AM,2021-11-08 05:20 AM,,0.9461,0.9461,0.9461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 06:30 AM,2021-11-08 05:30 AM,,0.946,0.946,0.946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 06:40 AM,2021-11-08 05:40 AM,,0.9459,0.9459,0.9459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 06:50 AM,2021-11-08 05:50 AM,,0.9458,0.9458,0.9458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 07:00 AM,2021-11-08 06:00 AM,,0.9457,0.9457,0.9457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 07:10 AM,2021-11-08 06:10 AM,,0.945633333333333,0.9456,0.9457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 07:20 AM,2021-11-08 06:20 AM,,0.9455,0.9455,0.9455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
